lr,train/loss,train/c_l,train/f_l,train/b_l,train/s_l,train/psnr,epoch,created_at,val/loss,val/psnr
0.000452255203508765,0.9152551889419556,0.005723235663026571,0.11923369765281677,0.7879643440246582,0.0023338831961154938,20.9866886138916,4,2021-01-24 10:09:00.041081,,
0.000452255203508765,0.9085667133331299,0.005065420642495155,0.13015535473823547,0.7717189788818359,0.0016269749030470848,21.835285186767578,4,2021-01-24 10:09:06.982193,,
0.000452255203508765,0.887503445148468,0.004451794549822807,0.11131897568702698,0.7701292037963867,0.001603490673005581,22.133541107177734,4,2021-01-24 10:09:13.794117,,
0.000452255203508765,0.8957570791244507,0.00575791671872139,0.09552089869976044,0.7920544147491455,0.0024238526821136475,21.684648513793945,4,2021-01-24 10:09:20.615406,,
0.000452255203508765,0.8999842405319214,0.005541644059121609,0.09956666082143784,0.7928617000579834,0.0020142036955803633,21.58909797668457,4,2021-01-24 10:09:27.423175,,
0.000452255203508765,0.8757712841033936,0.00500486558303237,0.08775249123573303,0.7809278964996338,0.002086066175252199,22.227943420410156,4,2021-01-24 10:09:34.268817,,
0.000452255203508765,0.8942596316337585,0.005952497944235802,0.11060559004545212,0.7758588790893555,0.0018426718888804317,21.989765167236328,4,2021-01-24 10:09:41.171051,,
0.000452255203508765,0.8951709270477295,0.005077921785414219,0.11120211333036423,0.7768235206604004,0.0020673901308327913,21.844173431396484,4,2021-01-24 10:09:48.046722,,
0.000452255203508765,0.9117918014526367,0.005449999123811722,0.12849287688732147,0.775944709777832,0.0019042588537558913,21.527908325195312,4,2021-01-24 10:09:55.201314,,
0.000452255203508765,0.8871283531188965,0.005219852086156607,0.0977749228477478,0.7819356918334961,0.002197866328060627,22.137910842895508,4,2021-01-24 10:10:02.355285,,
0.000452255203508765,0.9335267543792725,0.006287807133048773,0.12877359986305237,0.7966275215148926,0.0018378233071416616,20.74275779724121,4,2021-01-24 10:10:09.178037,,
0.000452255203508765,0.9220080971717834,0.0056715309619903564,0.13673017919063568,0.7776532173156738,0.0019531836733222008,20.916757583618164,4,2021-01-24 10:10:15.901469,,
0.000452255203508765,0.8883616924285889,0.005115078762173653,0.10407223552465439,0.7776141166687012,0.0015602853382006288,21.37338638305664,4,2021-01-24 10:10:22.639152,,
0.000452255203508765,0.8936617970466614,0.005532504059374332,0.0976216197013855,0.7882580757141113,0.0022496168967336416,21.787843704223633,4,2021-01-24 10:10:29.373238,,
0.000452255203508765,0.8775641322135925,0.005173634272068739,0.0886097401380539,0.781771183013916,0.0020095668733119965,22.332382202148438,4,2021-01-24 10:10:36.131788,,
0.000452255203508765,0.9005036354064941,0.005132293328642845,0.10916204750537872,0.7841205596923828,0.0020887074060738087,21.443044662475586,4,2021-01-24 10:10:42.870266,,
0.000452255203508765,0.9162842035293579,0.006259039044380188,0.11362149566411972,0.7942514419555664,0.002152202418074012,21.21234130859375,4,2021-01-24 10:10:49.643030,,
0.000452255203508765,0.8878380656242371,0.004487039055675268,0.10008230060338974,0.781186580657959,0.0020821578800678253,22.316551208496094,4,2021-01-24 10:10:56.388091,,
0.000452255203508765,0.8589986562728882,0.004916421137750149,0.0840139389038086,0.7680563926696777,0.0020119056571274996,23.02903175354004,4,2021-01-24 10:11:03.122701,,
0.000452255203508765,0.9023109078407288,0.005097496323287487,0.10960900783538818,0.7857522964477539,0.001852066139690578,21.384883880615234,4,2021-01-24 10:11:09.886190,,
0.000452255203508765,0.9049010276794434,0.00479480717331171,0.12179132550954819,0.7766971588134766,0.001617709407582879,21.501066207885742,4,2021-01-24 10:11:16.649216,,
0.000452255203508765,0.911912202835083,0.0056228856556117535,0.11830025911331177,0.7862765789031982,0.0017124946461990476,21.66752052307129,4,2021-01-24 10:11:23.389800,,
0.000452255203508765,0.9084333181381226,0.00541817769408226,0.11132645606994629,0.7899484634399414,0.001740198116749525,21.332168579101562,4,2021-01-24 10:11:30.161311,,
0.000452255203508765,0.8960561156272888,0.005515602882951498,0.10168975591659546,0.786750316619873,0.002100414363667369,21.855955123901367,4,2021-01-24 10:11:37.010216,,
0.000452255203508765,0.8876382112503052,0.004706604406237602,0.0981440395116806,0.7827334403991699,0.0020541036501526833,22.036888122558594,4,2021-01-24 10:11:43.768038,,
0.000452255203508765,0.9030941724777222,0.005466460715979338,0.10896661132574081,0.7865958213806152,0.002065278822556138,21.524677276611328,4,2021-01-24 10:11:50.509890,,
0.000452255203508765,0.8652005195617676,0.004208501428365707,0.09958954900503159,0.7598848342895508,0.0015176829183474183,22.98497772216797,4,2021-01-24 10:11:57.326989,,
0.000452255203508765,0.9230161309242249,0.005663696210831404,0.12919214367866516,0.786109447479248,0.0020508409943431616,21.25563621520996,4,2021-01-24 10:12:04.089412,,
0.000452255203508765,0.8863741159439087,0.005248842760920525,0.0991821438074112,0.7799627780914307,0.0019803361501544714,22.298906326293945,4,2021-01-24 10:12:10.915108,,
0.000452255203508765,0.8639926910400391,0.004550222307443619,0.08996298909187317,0.7678990364074707,0.0015804879367351532,22.6298885345459,4,2021-01-24 10:12:17.680188,,
0.000452255203508765,0.8807104229927063,0.005082729272544384,0.1089562401175499,0.7650563716888428,0.0016151177696883678,22.542396545410156,4,2021-01-24 10:12:24.660886,,
0.000452255203508765,0.8949962854385376,0.005097427871078253,0.10386887192726135,0.7838382720947266,0.0021917212288826704,22.306079864501953,4,2021-01-24 10:12:31.623231,,
0.000452255203508765,0.9023420810699463,0.005511939525604248,0.10653042793273926,0.7883005142211914,0.001999226864427328,21.159162521362305,4,2021-01-24 10:12:38.584290,,
0.000452255203508765,0.8927485346794128,0.005644665565341711,0.11849731206893921,0.7670211791992188,0.0015853389631956816,21.95025634765625,4,2021-01-24 10:12:45.326899,,
0.000452255203508765,0.9131683707237244,0.005498872604221106,0.12566590309143066,0.7798466682434082,0.002156897448003292,21.708803176879883,4,2021-01-24 10:12:52.052662,,
0.000452255203508765,0.901158332824707,0.005817271303385496,0.09690529108047485,0.7961714267730713,0.0022643234115093946,21.4012508392334,4,2021-01-24 10:12:58.972112,,
0.000452255203508765,0.8919398784637451,0.005473553668707609,0.11119543015956879,0.7730460166931152,0.0022248642053455114,21.83254051208496,4,2021-01-24 10:13:05.954704,,
0.000452255203508765,0.8966641426086426,0.0058626532554626465,0.09887190163135529,0.7897894382476807,0.002140170196071267,21.37344741821289,4,2021-01-24 10:13:12.724174,,
0.000452255203508765,0.8895387053489685,0.005245747976005077,0.10186795890331268,0.780296802520752,0.002128200139850378,21.489572525024414,4,2021-01-24 10:13:19.602185,,
0.000452255203508765,0.8904887437820435,0.005067954771220684,0.10843949764966965,0.7752037048339844,0.00177757500205189,21.863704681396484,4,2021-01-24 10:13:26.428175,,
0.000452255203508765,0.9202896356582642,0.006019044667482376,0.11428915709257126,0.7977049350738525,0.002276466228067875,21.10927963256836,4,2021-01-24 10:13:33.324386,,
0.000452255203508765,0.896786630153656,0.005476349499076605,0.09764745831489563,0.7911968231201172,0.0024660273920744658,21.69619369506836,4,2021-01-24 10:13:40.248015,,
0.000452255203508765,0.905360758304596,0.006108259316533804,0.11607645452022552,0.7812585830688477,0.0019174804911017418,21.50851058959961,4,2021-01-24 10:13:47.062443,,
0.000452255203508765,0.9337717294692993,0.005508051719516516,0.13349221646785736,0.792555570602417,0.002215847373008728,21.25237274169922,4,2021-01-24 10:13:53.991349,,
0.000452255203508765,0.8864535093307495,0.004895993508398533,0.10347750782966614,0.7761037349700928,0.001976241823285818,22.18630599975586,4,2021-01-24 10:14:00.827081,,
0.000452255203508765,0.8963307738304138,0.004561841022223234,0.11330170929431915,0.7766604423522949,0.001806816435419023,22.038734436035156,4,2021-01-24 10:14:07.804666,,
0.000452255203508765,0.9002733826637268,0.005553918890655041,0.10659586638212204,0.7860088348388672,0.0021147439256310463,21.571125030517578,4,2021-01-24 10:14:14.638433,,
0.000452255203508765,0.8847088813781738,0.004994615912437439,0.10445349663496017,0.7734594345092773,0.0018013062654063106,22.408660888671875,4,2021-01-24 10:14:21.449651,,
0.000452255203508765,0.9078494906425476,0.005381471943110228,0.10266309976577759,0.7974236011505127,0.0023813422303646803,20.888460159301758,4,2021-01-24 10:14:28.193110,,
0.000452255203508765,0.8926083445549011,0.005344808101654053,0.10843463987112045,0.7764654159545898,0.002363500650972128,21.697677612304688,4,2021-01-24 10:14:34.986079,,
0.000452255203508765,0.9304892420768738,0.006341337226331234,0.12507233023643494,0.7967309951782227,0.0023445698898285627,20.841047286987305,4,2021-01-24 10:14:41.868616,,
0.000452255203508765,0.8669372797012329,0.004483373835682869,0.09066711366176605,0.7696549892425537,0.002131810411810875,22.221603393554688,4,2021-01-24 10:14:48.710450,,
0.000452255203508765,0.9151595234870911,0.005657385569065809,0.10824030637741089,0.7986359596252441,0.0026258789002895355,21.562793731689453,4,2021-01-24 10:14:55.504811,,
0.000452255203508765,0.9312026500701904,0.005343343131244183,0.14582499861717224,0.7781648635864258,0.0018694227328523993,21.124469757080078,4,2021-01-24 10:15:02.330930,,
0.000452255203508765,0.8925259113311768,0.005753888748586178,0.11227573454380035,0.7726795673370361,0.0018167656380683184,21.97309112548828,4,2021-01-24 10:15:09.486220,,
0.000452255203508765,0.9103676080703735,0.005734886042773724,0.12122122943401337,0.7810525894165039,0.0023589215707033873,21.689285278320312,4,2021-01-24 10:15:16.578885,,
0.000452255203508765,0.8809255361557007,0.005188439507037401,0.09681322425603867,0.7768566608428955,0.0020672341343015432,22.090293884277344,4,2021-01-24 10:15:23.369571,,
0.000452255203508765,0.8752030730247498,0.0051152873784303665,0.10565614700317383,0.7627325057983398,0.001699136453680694,22.315366744995117,4,2021-01-24 10:15:30.258968,,
0.000452255203508765,0.9346665740013123,0.006082725711166859,0.12815898656845093,0.7979319095611572,0.0024929761420935392,21.019393920898438,4,2021-01-24 10:15:37.452026,,
0.000452255203508765,0.8938001990318298,0.005391924642026424,0.09772159904241562,0.7883145809173584,0.0023721151519566774,21.495948791503906,4,2021-01-24 10:15:44.349102,,
0.000452255203508765,0.8976532220840454,0.0053070224821567535,0.09742355346679688,0.792212724685669,0.0027099542785435915,21.640050888061523,4,2021-01-24 10:15:51.302885,,
,,,,,,,4,2021-01-24 10:16:11.489071,0.904263973236084,23.72886085510254
0.00042677815976273093,0.8697993159294128,0.004945033695548773,0.08412043750286102,0.7786526679992676,0.0020811371505260468,22.18698501586914,5,2021-01-24 10:16:14.997902,,
0.00042677815976273093,0.8760331273078918,0.004533419851213694,0.08868442475795746,0.7802319526672363,0.0025833183899521828,22.288127899169922,5,2021-01-24 10:16:22.031896,,
0.00042677815976273093,0.8953718543052673,0.005066195502877235,0.11250036954879761,0.7755839824676514,0.0022212814074009657,22.097169876098633,5,2021-01-24 10:16:28.904511,,
0.00042677815976273093,0.8830189108848572,0.005229259841144085,0.09300186485052109,0.7824451923370361,0.002342564519494772,21.70192527770996,5,2021-01-24 10:16:35.823741,,
0.00042677815976273093,0.8980197310447693,0.005287617444992065,0.10950121283531189,0.7811434268951416,0.0020874834153801203,21.712467193603516,5,2021-01-24 10:16:42.963330,,
0.00042677815976273093,0.8803937435150146,0.004650461487472057,0.09951259940862656,0.7740821838378906,0.0021485169418156147,22.195587158203125,5,2021-01-24 10:16:50.133503,,
0.00042677815976273093,0.8966533541679382,0.005465948488563299,0.1078711748123169,0.7812933921813965,0.002022843575105071,21.522340774536133,5,2021-01-24 10:16:57.294409,,
0.00042677815976273093,0.860844075679779,0.005087506026029587,0.08694516122341156,0.7670660018920898,0.0017454123590141535,22.744590759277344,5,2021-01-24 10:17:04.445716,,
0.00042677815976273093,0.8835992813110352,0.005081570707261562,0.0918230265378952,0.7847247123718262,0.0019699723925441504,22.05581283569336,5,2021-01-24 10:17:11.612397,,
0.00042677815976273093,0.8886358737945557,0.004715274553745985,0.1043507307767868,0.7772250175476074,0.002344842068850994,21.871234893798828,5,2021-01-24 10:17:18.759534,,
0.00042677815976273093,0.8773789405822754,0.004958814941346645,0.10761790722608566,0.7630796432495117,0.0017225872725248337,22.613338470458984,5,2021-01-24 10:17:25.940856,,
0.00042677815976273093,0.8966986536979675,0.005557697266340256,0.11385004222393036,0.7752137184143066,0.0020771450363099575,21.75555419921875,5,2021-01-24 10:17:33.098317,,
0.00042677815976273093,0.8930982947349548,0.005512337200343609,0.10852422565221786,0.77716064453125,0.0019010790856555104,22.082096099853516,5,2021-01-24 10:17:40.266872,,
0.00042677815976273093,0.8903343677520752,0.0048218294978141785,0.11685242503881454,0.7667887210845947,0.0018714126199483871,21.577594757080078,5,2021-01-24 10:17:47.437290,,
0.00042677815976273093,0.879557192325592,0.004662032704800367,0.10084699094295502,0.7720201015472412,0.002028041984885931,22.32573699951172,5,2021-01-24 10:17:54.609895,,
0.00042677815976273093,0.8722026348114014,0.004640885163098574,0.096748948097229,0.7687618732452393,0.0020509653259068727,22.651643753051758,5,2021-01-24 10:18:01.771484,,
0.00042677815976273093,0.881816029548645,0.0051824795082211494,0.10113253444433212,0.7735729217529297,0.0019281019922345877,21.814266204833984,5,2021-01-24 10:18:08.942951,,
0.00042677815976273093,0.8674556016921997,0.004787638783454895,0.08693601191043854,0.7739260196685791,0.0018058944260701537,22.210159301757812,5,2021-01-24 10:18:16.109449,,
0.00042677815976273093,0.9351184964179993,0.005376381333917379,0.1370990127325058,0.790287971496582,0.0023551341146230698,21.14417839050293,5,2021-01-24 10:18:23.272155,,
0.00042677815976273093,0.8726028203964233,0.004943172447383404,0.09261774271726608,0.7728796005249023,0.0021623128559440374,22.414609909057617,5,2021-01-24 10:18:30.449619,,
0.00042677815976273093,0.8923196792602539,0.00527349766343832,0.1096118837594986,0.7754344940185547,0.001999815460294485,21.783260345458984,5,2021-01-24 10:18:37.637490,,
0.00042677815976273093,0.9151345491409302,0.006037312559783459,0.12032108008861542,0.7861793041229248,0.0025968370027840137,21.344409942626953,5,2021-01-24 10:18:44.804349,,
0.00042677815976273093,0.8942193984985352,0.0051220618188381195,0.11589023470878601,0.7709639072418213,0.002243183320388198,21.669776916503906,5,2021-01-24 10:18:51.992709,,
0.00042677815976273093,0.8830558061599731,0.004893803503364325,0.10744045674800873,0.7686567306518555,0.002064803382381797,22.316455841064453,5,2021-01-24 10:18:59.163346,,
0.00042677815976273093,0.893301248550415,0.0048032584600150585,0.10998233407735825,0.7763981819152832,0.0021174277644604445,22.141082763671875,5,2021-01-24 10:19:06.342352,,
0.00042677815976273093,0.8714026808738708,0.00494412099942565,0.09513966739177704,0.7694315910339355,0.0018873009830713272,22.82977867126465,5,2021-01-24 10:19:13.517878,,
0.00042677815976273093,0.9071961641311646,0.005327931605279446,0.11585110425949097,0.783289909362793,0.0027272067964076996,21.5606689453125,5,2021-01-24 10:19:20.701845,,
0.00042677815976273093,0.8870211243629456,0.004863809794187546,0.11522196233272552,0.7649991512298584,0.001936183194629848,21.94881248474121,5,2021-01-24 10:19:27.860999,,
0.00042677815976273093,0.8799809813499451,0.0056307329796254635,0.0909966379404068,0.7810962200164795,0.0022573815658688545,22.880558013916016,5,2021-01-24 10:19:35.041010,,
0.00042677815976273093,0.8907586336135864,0.004880442284047604,0.12330641597509384,0.7608988285064697,0.0016729659400880337,22.08279037475586,5,2021-01-24 10:19:42.224458,,
0.00042677815976273093,0.8710244297981262,0.004566914401948452,0.09891651570796967,0.7655067443847656,0.002034249482676387,22.412620544433594,5,2021-01-24 10:19:49.413194,,
0.00042677815976273093,0.8891801238059998,0.00499749043956399,0.09901165217161179,0.7828271389007568,0.0023438206408172846,22.05745506286621,5,2021-01-24 10:19:56.606984,,
0.00042677815976273093,0.8528314828872681,0.004146041814237833,0.080265574157238,0.766514778137207,0.0019051057752221823,22.940814971923828,5,2021-01-24 10:20:03.799472,,
0.00042677815976273093,0.8900657892227173,0.004597473423928022,0.11655515432357788,0.7670526504516602,0.0018604935612529516,22.282672882080078,5,2021-01-24 10:20:10.976255,,
0.00042677815976273093,0.8817281126976013,0.004425437189638615,0.1123795211315155,0.7629926204681396,0.001930515980347991,22.229618072509766,5,2021-01-24 10:20:18.157166,,
0.00042677815976273093,0.8830724358558655,0.004747860133647919,0.0940631851553917,0.7820827960968018,0.002178627997636795,21.873668670654297,5,2021-01-24 10:20:25.355165,,
0.00042677815976273093,0.8798995018005371,0.005419432185590267,0.089993916451931,0.7822771072387695,0.00220905477181077,22.468463897705078,5,2021-01-24 10:20:32.554078,,
0.00042677815976273093,0.8874173760414124,0.0054060062393546104,0.09423830360174179,0.7852001190185547,0.0025729509070515633,22.15801239013672,5,2021-01-24 10:20:39.737022,,
0.00042677815976273093,0.888917088508606,0.005021485034376383,0.10531323403120041,0.7764742374420166,0.0021081801969558,21.6830997467041,5,2021-01-24 10:20:46.935657,,
0.00042677815976273093,0.8861450552940369,0.0054770647548139095,0.09903665632009506,0.779210090637207,0.0024212452117353678,21.852853775024414,5,2021-01-24 10:20:54.132635,,
0.00042677815976273093,0.8744529485702515,0.004826106131076813,0.09689585864543915,0.770458459854126,0.002272527664899826,22.666324615478516,5,2021-01-24 10:21:01.334750,,
0.00042677815976273093,0.8985899686813354,0.005419974215328693,0.1180458590388298,0.773404598236084,0.0017195504624396563,21.780208587646484,5,2021-01-24 10:21:08.515981,,
0.00042677815976273093,0.8954429626464844,0.005411769263446331,0.11608920991420746,0.7715578079223633,0.0023841937072575092,21.542818069458008,5,2021-01-24 10:21:15.711961,,
0.00042677815976273093,0.852942168712616,0.005338836461305618,0.08834078162908554,0.7577736377716064,0.0014889505691826344,22.750837326049805,5,2021-01-24 10:21:22.901949,,
0.00042677815976273093,0.8801335096359253,0.005307900719344616,0.09960049390792847,0.7733631134033203,0.0018619975307956338,22.439966201782227,5,2021-01-24 10:21:30.093865,,
0.00042677815976273093,0.9193636178970337,0.006277950014919043,0.1304837316274643,0.7800378799438477,0.0025640896055847406,21.39208221435547,5,2021-01-24 10:21:37.281087,,
0.00042677815976273093,0.8985567092895508,0.005473603960126638,0.1177515834569931,0.7730121612548828,0.0023193408269435167,21.38686752319336,5,2021-01-24 10:21:44.472602,,
0.00042677815976273093,0.8705940842628479,0.005022745579481125,0.10123791545629501,0.7625913619995117,0.0017420487711206079,22.875667572021484,5,2021-01-24 10:21:51.755527,,
0.00042677815976273093,0.8650614023208618,0.0047369967214763165,0.09048672765493393,0.7678966522216797,0.001941003487445414,22.790515899658203,5,2021-01-24 10:21:58.774031,,
0.00042677815976273093,0.8524108529090881,0.004999986849725246,0.08719565719366074,0.7584266662597656,0.0017885457491502166,22.847057342529297,5,2021-01-24 10:22:05.518673,,
0.00042677815976273093,0.8669105768203735,0.0048081353306770325,0.09323226660490036,0.7665324211120605,0.0023377544712275267,22.829299926757812,5,2021-01-24 10:22:12.278192,,
0.00042677815976273093,0.9076627492904663,0.004989101551473141,0.11685347557067871,0.7834486961364746,0.002371501876041293,21.661813735961914,5,2021-01-24 10:22:19.037158,,
0.00042677815976273093,0.8832336664199829,0.004650251939892769,0.10753481090068817,0.7690010070800781,0.0020476237405091524,22.334171295166016,5,2021-01-24 10:22:25.808702,,
0.00042677815976273093,0.8695379495620728,0.0049696313217282295,0.08849422633647919,0.7741117477416992,0.001962356036528945,22.473812103271484,5,2021-01-24 10:22:32.566144,,
0.00042677815976273093,0.8955460786819458,0.005486772861331701,0.10483954846858978,0.7831363677978516,0.0020834312308579683,21.90838050842285,5,2021-01-24 10:22:39.340971,,
0.00042677815976273093,0.8783729672431946,0.00518916267901659,0.09581010788679123,0.7749185562133789,0.0024550866801291704,22.600648880004883,5,2021-01-24 10:22:46.116245,,
0.00042677815976273093,0.9002459645271301,0.005266008898615837,0.11322950571775436,0.7794313430786133,0.002319089602679014,21.883344650268555,5,2021-01-24 10:22:52.897036,,
0.00042677815976273093,0.8710843324661255,0.00460398755967617,0.10556258261203766,0.7590875625610352,0.0018302391981706023,23.156009674072266,5,2021-01-24 10:22:59.656248,,
0.00042677815976273093,0.8713074922561646,0.0047419010661542416,0.09200000762939453,0.7723605632781982,0.002204985823482275,22.025394439697266,5,2021-01-24 10:23:06.430120,,
0.00042677815976273093,0.8575900197029114,0.004527445882558823,0.0836620181798935,0.7675747871398926,0.0018257767660543323,22.641984939575195,5,2021-01-24 10:23:13.187890,,
0.00042677815976273093,0.8656817674636841,0.004598734900355339,0.09456126391887665,0.7646026611328125,0.0019190669991075993,22.77890396118164,5,2021-01-24 10:23:19.942588,,
0.00042677815976273093,0.875095784664154,0.004937830381095409,0.10184763371944427,0.7658495903015137,0.00246070371940732,22.49606704711914,5,2021-01-24 10:23:26.688108,,
0.00042677815976273093,0.8757138848304749,0.005185202695429325,0.09196120500564575,0.7764050960540771,0.002162424847483635,22.285099029541016,5,2021-01-24 10:23:33.441391,,
0.00042677815976273093,0.8802338242530823,0.005422103684395552,0.10064327716827393,0.772064208984375,0.0021042427979409695,22.641294479370117,5,2021-01-24 10:23:40.191785,,
0.00042677815976273093,0.866068959236145,0.004765866324305534,0.09084582328796387,0.7685835361480713,0.0018737268401309848,22.919281005859375,5,2021-01-24 10:23:46.941590,,
0.00042677815976273093,0.8711401224136353,0.0044074896723032,0.09868404269218445,0.7661383152008057,0.0019102880032733083,22.579668045043945,5,2021-01-24 10:23:53.690428,,
0.00042677815976273093,0.8919477462768555,0.005549836438149214,0.10858891904354095,0.775515079498291,0.002293950179591775,22.070133209228516,5,2021-01-24 10:24:00.503716,,
0.00042677815976273093,0.87761390209198,0.004775223322212696,0.09287207573652267,0.7778639793395996,0.002102610655128956,21.6582088470459,5,2021-01-24 10:24:07.238978,,
0.00042677815976273093,0.8660727143287659,0.005005653947591782,0.09519648551940918,0.7643046379089355,0.0015659427735954523,22.774152755737305,5,2021-01-24 10:24:14.096516,,
0.00042677815976273093,0.8991302847862244,0.005222783889621496,0.1236417144536972,0.7684082984924316,0.0018574612913653255,22.027223587036133,5,2021-01-24 10:24:20.835805,,
0.00042677815976273093,0.893635094165802,0.004692999646067619,0.10884228348731995,0.7774724960327148,0.002627322217449546,21.878318786621094,5,2021-01-24 10:24:27.576730,,
0.00042677815976273093,0.8727911710739136,0.004652263596653938,0.10055164992809296,0.7652797698974609,0.0023074669297784567,22.550891876220703,5,2021-01-24 10:24:34.314474,,
0.00042677815976273093,0.8936898112297058,0.005280782468616962,0.10692541301250458,0.7790493965148926,0.002434171037748456,21.760385513305664,5,2021-01-24 10:24:41.060125,,
0.00042677815976273093,0.8582131266593933,0.004563181661069393,0.09599626064300537,0.7559161186218262,0.0017375453608110547,22.614917755126953,5,2021-01-24 10:24:47.796578,,
0.00042677815976273093,0.8754725456237793,0.005469601601362228,0.09772598743438721,0.7703423500061035,0.0019345866749063134,22.256357192993164,5,2021-01-24 10:24:54.540965,,
0.00042677815976273093,0.8869202136993408,0.005588102154433727,0.10071628540754318,0.7781705856323242,0.002445225603878498,22.277557373046875,5,2021-01-24 10:25:01.280030,,
0.00042677815976273093,0.8709998726844788,0.0051468415185809135,0.10397674143314362,0.7600798606872559,0.0017964431317523122,22.25592803955078,5,2021-01-24 10:25:08.028666,,
0.00042677815976273093,0.8681629300117493,0.004649769049137831,0.09786605089902878,0.7636232376098633,0.0020238985307514668,23.118392944335938,5,2021-01-24 10:25:14.757211,,
,,,,,,,5,2021-01-24 10:25:35.068990,0.8891865611076355,24.117225646972656
0.00039694837414685683,0.8896676301956177,0.0052880882285535336,0.11051955074071884,0.7714724540710449,0.002387536456808448,21.97940444946289,6,2021-01-24 10:25:37.440562,,
0.00039694837414685683,0.8763573169708252,0.004793482832610607,0.09875877946615219,0.7709541320800781,0.0018509073415771127,22.34696388244629,6,2021-01-24 10:25:44.183567,,
0.00039694837414685683,0.8755576610565186,0.004301592241972685,0.10535740852355957,0.7637770175933838,0.002121643628925085,22.154809951782227,6,2021-01-24 10:25:50.930184,,
0.00039694837414685683,0.853618323802948,0.0037741917185485363,0.0890190601348877,0.7589826583862305,0.0018424340523779392,23.272274017333984,6,2021-01-24 10:25:57.683316,,
0.00039694837414685683,0.8902469277381897,0.0058081625029444695,0.1016208752989769,0.7803635597229004,0.0024543371982872486,22.28394317626953,6,2021-01-24 10:26:04.426679,,
0.00039694837414685683,0.8653623461723328,0.0049614571034908295,0.09268312156200409,0.7655472755432129,0.002170489402487874,22.43971824645996,6,2021-01-24 10:26:11.162702,,
0.00039694837414685683,0.8673827648162842,0.004379314370453358,0.09747259318828583,0.7637820243835449,0.001748792827129364,22.647445678710938,6,2021-01-24 10:26:17.900417,,
0.00039694837414685683,0.8987876772880554,0.005189385265111923,0.11658724397420883,0.7743940353393555,0.0026170294731855392,21.91614532470703,6,2021-01-24 10:26:24.630645,,
0.00039694837414685683,0.8913072347640991,0.005230340175330639,0.10954521596431732,0.7744791507720947,0.0020525751169770956,21.575708389282227,6,2021-01-24 10:26:31.364276,,
0.00039694837414685683,0.8332726955413818,0.00389783619903028,0.07372670620679855,0.7537658214569092,0.0018822946585714817,24.481924057006836,6,2021-01-24 10:26:38.101895,,
0.00039694837414685683,0.8741421103477478,0.0046914201229810715,0.10665212571620941,0.7609610557556152,0.0018374635837972164,22.520404815673828,6,2021-01-24 10:26:44.865986,,
0.00039694837414685683,0.8770337104797363,0.005578170530498028,0.10625378787517548,0.7629227638244629,0.0022789903450757265,22.34550666809082,6,2021-01-24 10:26:51.593550,,
0.00039694837414685683,0.8620123267173767,0.005050871055573225,0.09164708107709885,0.7635278701782227,0.0017865401459857821,22.075565338134766,6,2021-01-24 10:26:58.328472,,
0.00039694837414685683,0.8894652128219604,0.004985081031918526,0.10771974921226501,0.7747664451599121,0.001993963262066245,21.77962303161621,6,2021-01-24 10:27:05.051319,,
0.00039694837414685683,0.8526250720024109,0.004136895760893822,0.09201070666313171,0.7549295425415039,0.0015479385619983077,23.68947982788086,6,2021-01-24 10:27:11.795496,,
0.00039694837414685683,0.8674795627593994,0.004755984991788864,0.09617204964160919,0.7646379470825195,0.0019135382026433945,22.436933517456055,6,2021-01-24 10:27:18.535578,,
0.00039694837414685683,0.8387879729270935,0.0037817410193383694,0.08200401812791824,0.7511911392211914,0.0018111055251210928,23.54665756225586,6,2021-01-24 10:27:25.273553,,
0.00039694837414685683,0.8916881084442139,0.004930582828819752,0.10489334166049957,0.779005765914917,0.0028583803214132786,21.760482788085938,6,2021-01-24 10:27:31.997245,,
0.00039694837414685683,0.8980847001075745,0.005166877526789904,0.11815911531448364,0.7727041244506836,0.0020545758306980133,21.912405014038086,6,2021-01-24 10:27:38.738725,,
0.00039694837414685683,0.8588241338729858,0.004865623079240322,0.08853485435247421,0.7631845474243164,0.0022390892263501883,22.902706146240234,6,2021-01-24 10:27:45.478649,,
0.00039694837414685683,0.8743337392807007,0.005278634838759899,0.1029726192355156,0.7638134956359863,0.002268988173455,22.398555755615234,6,2021-01-24 10:27:52.212856,,
0.00039694837414685683,0.862005889415741,0.004765030927956104,0.0879216119647026,0.767082691192627,0.0022365746553987265,22.65761947631836,6,2021-01-24 10:27:58.948949,,
0.00039694837414685683,0.8705376982688904,0.004761849995702505,0.09706126153469086,0.7663822174072266,0.002332413801923394,22.346704483032227,6,2021-01-24 10:28:05.682233,,
0.00039694837414685683,0.863013505935669,0.004853329621255398,0.08838902413845062,0.7675132751464844,0.002257863525301218,23.302474975585938,6,2021-01-24 10:28:12.411021,,
0.00039694837414685683,0.855106770992279,0.003882929217070341,0.09553492069244385,0.7543783187866211,0.0013105690013617277,22.808921813964844,6,2021-01-24 10:28:19.153614,,
0.00039694837414685683,0.9103222489356995,0.004966015927493572,0.13399091362953186,0.7689075469970703,0.002457801718264818,21.498525619506836,6,2021-01-24 10:28:25.893296,,
0.00039694837414685683,0.8706380128860474,0.004539379384368658,0.08956407010555267,0.7738561630249023,0.002678414573892951,22.716150283813477,6,2021-01-24 10:28:32.668162,,
